id,title,overview,genres,release_date,vote_average,vote_count,popularity,poster_path,directors,cast,keywords
530385,미드소마,"한여름, 낮이 가장 긴 날 열리는 미드소마에 참석하게 된 친구들. 꽃길인 줄 알고 들어간 지옥길, 축제가 끝나기 전까지 절대 빠져나올 수 없다. 큰 상실을 겪은 대니가 남자친구 크리스티안과 비밀스러운 스웨덴의 한 마을에서 한여름 낮이 가장 긴 날 열리는 하지 축제에 참석해 기이한 경험을 겪고 점점 공포에 빠져들게 되는데...","['공포', '드라마', '미스터리']",2019-07-03,7.1,8074,12.5825,/u2c6wgkam9JJ5V4ML3l8EqIXCdF.jpg,['아리 애스터'],"['플로렌스 퓨', '잭 레이너', '윌리엄 잭슨 하퍼', '윌 폴터', 'Vilhelm Blomgren']","['loss of loved one', 'ritual', 'paranoia', 'sweden', 'cult', 'hallucinogenic drug', 'magic mushroom', 'anthropology', 'human sacrifice', 'paganism', 'death of family', 'boyfriend girlfriend relationship', 'grieving', 'midsummer', 'cultural conflict', 'bad trip', 'folk horror', 'psychological disorders', 'toxic relationship', 'midnight sun', 'isolated community', 'summer festival', 'traumatized woman', 'violence']"
4258,무서운 영화 5,"죽은 형의 아이들을 맡게 된 댄과 아내 조디는 한 연구기관에서 제공한 새집으로 이사를 한다. 방마다 설치된 수많은 카메라가 24시간 그들의 생활을 관찰하는데, 수상한 새집에서 조디는 섬뜩한 기운을 느낀다. 어느 순간 집안에서 정체 모를 소리와 사람의 기척이 들리고 심지어 물건까지 움직이기 시작한 것. 게다가 아이들이 ‘마마’라 부르는 존재가 점차 모습을 드러내기 시작하는데…  악마의 책에 의해 저주를 받은 ‘마마’, 좁혀오는 그녀의 손아귀에서 벗어나라!",['코미디'],2013-04-11,4.8,3027,12.8987,/f8Ms3vhJ1ANVtUmQUW4uZlLqKWH.jpg,['Malcolm D. Lee'],"['애슐리 티스데일', '사이먼 렉스', 'Gracie Whitton', 'Ava Kolker', 'Erica Ash']","['supernatural', 'ballet dancer', 'parody', 'sequel', 'spoof', 'horror spoof', 'demonic possession', 'paranormal activity', 'aftercreditsstinger', 'duringcreditsstinger', 'horror parody', 'hilarious', 'demons']"
9453,칼리굴라,"편집증 황제 티베리우스가 죽은 후, 그의 후계자 칼리굴라가 권력을 장악하고 제국을 광기와 타락의 소용돌이에 빠뜨립니다.","['드라마', '역사']",1979-08-14,6.0,982,12.9605,/e5lth5KCLCOQLB9N903a7RMXzrU.jpg,['틴토 브라스'],"['말콤 맥도웰', 'Teresa Ann Savoy', '헬렌 미렌', '피터 오툴', 'John Steiner']","['rome, italy', 'roman empire', 'historical figure', 'ancient rome', 'family relationships', 'incest', 'madness', 'political corruption', 'peplum', 'erotic movie', 'italian history', '1st century', 'oral sex', 'brother sister sex', 'caligula', 'capri, italy', 'roman emperor', 'unsimulated sex', 'moral corruption', 'brother sister incest', 'double blowjob']"
27578,익스펜더블,"바니 로스(실베스터 스텔론)는 두려움도 모르고 찔러도 피 한 방울 나오지 않을 만큼 매정한 용병들의 리더로 그가 유일하게 애정을 갖고 있는 게 있다면 픽업트럭, 수상비행기, 그리고 우직한 용사들로 구성된 그의 팀이다. 전 영국특수부대 SAS 요원이자 칼날 달린 거라면 뭐든 잘 다루는 전문가인 리 크리스마스(제이슨 스태덤), 육탄전의 대가인 잉 양(이 연걸), 무기 전문가인 헤일 시저(테리 크루즈), 노련한 폭파전문가 톨 로드(랜디 커투어), 그리고 정밀 저격의 달인인 군나르 옌슨(돌프 룬드그렌) 등이다.  그러던 어느 날 미스터리 인물, 처치(브루스 윌리스)가 바니에게 아무도 수락하지 않을 만한 일을 권하고 바니와 그의 팀은 늘 해왔던 일처럼 새로운 임무에 착수한다. 바로 ‘빌레나’라는 작은 섬나라에서 살인을 일삼으며 독재자로 군림하고 있는 가자 장군(데이빗 자야스)을 축출하고 주민들을 죽음과 파괴로부터 구하는 것이다. 그러나 전직 CIA요원 제임스 몬로(에릭 로버츠)와 그의 수하 페인(스티브 오스틴)으로 인해 작전은 실패로 돌아가는데…","['스릴러', '모험', '액션']",2010-08-07,6.251,8286,11.9535,/xCLCYks4rikKY9CtqTj7eaS1gVC.jpg,['실베스터 스탤론'],"['실베스터 스탤론', '제이슨 스타뎀', '이연걸', '돌프 룬드그렌', '에릭 로버츠']","['rescue', 'sniper', 'island', 'martial arts', 'tattoo', 'escape', 'mercenary', 'bridge', 'church', 'drugs', 'blade', 'duringcreditsstinger']"
870028,어카운턴트 2,"크리스찬 울프는 복잡한 문제를 해결하는 데 재능이 있다. 오랜 지인이 ‘회계사를 찾아달라’는 수수께끼 같은 메시지를 남기고 살해당하자, 울프는 그동안 소원했던 위험천만한 동생 브랙스를 불러 사건 해결에 도움을 구한다. 이들은 미국 재무부 부국장 메디나와 협력하여 무시무시한 음모를 밝혀내지만, 무자비한 살인 조직의 표적이 된다.","['미스터리', '범죄', '스릴러']",2025-04-23,7.1,1765,12.9085,/625ohbmqK8tj9DhQc66aF6CqQLz.jpg,"[""Gavin O'Connor""]","['벤 애플렉', '존 번설', '신시아 아다이-로빈슨', 'J.K. 시몬스', 'Allison Robertson']","['hitman', 'autism', 'sequel', 'conspiracy', 'whodunit', 'insecure', 'accountant', 'mysterious death', 'brother brother relationship', 'grand', 'incredulous', 'excited', 'hum']"
698687,트랜스포머 ONE,"사이버트론 행성의 지하 광산에서 일하는 변신 못 하는 하급 로봇 오라이온 팩스와 D-16. 한 번도 가보지 못한 지상 세계를 꿈꾸던 둘은 쾌활한 수다쟁이 B-127, 카리스마 넘치는 엘리타 원과 함께 출입이 금지된 지상에 도달한다. 지상에서 잠들어 있던 알파 트라이온을 만난 넷은 그의 도움으로 잠재되어 있던 변신 능력을 얻게 된다. 막강한 힘과 변신 능력으로 자유를 느낀 것도 잠시, 자신들의 행성을 지배하고 있는 거대한 배후의 존재를 알게 되며 모든 것을 바꿀 전쟁을 시작하는데…","['애니메이션', 'SF', '모험', '가족']",2024-09-11,7.969,1626,12.82,/c2JXlWzvXegSda8qaATr8I47kMx.jpg,['조시 쿨리'],"['크리스 헴스워스', '브라이언 타이리 헨리', '스칼렛 요한슨', '키건마이클 키', '존 햄']","['based on toy', 'giant robot', 'aftercreditsstinger', 'duringcreditsstinger', 'buddy movie', 'brothers-in-arms relationship', 'origin story', 'alien robot']"
1242419,루프맨,"전직 육군 레인저이자 생활고에 몰려 맥도날드 매장의 지붕을 뚫고 침입하는 방식으로 강도를 벌이며 ‘루프맨’이라는 별명을 얻는다. 체포된 뒤 탈옥에 성공한 그는 한동안 모습을 감춘 채 토이저러스 매장 안에 숨어 6개월 동안 아무에게도 들키지 않고 지내며 다음 범행을 준비한다. 그러던 중, 예기치 않게 한 이혼 여성을 만나 그의 매력에 이끌린 그녀와 관계가 깊어지면서 그의 이중생활은 균열을 맞기 시작한다. 그리고 과거가 서서히 그를 덮쳐오며, 숨기려는 남자와 들춰내려는 세력 사이에 팽팽한 긴장감의 고양이와 쥐의 추격전이 펼쳐진다.","['범죄', '코미디', '드라마']",2025-10-06,7.096,797,12.8746,/qUeT9KG99sSyxkGzWJ7pBVoKz5j.jpg,['데릭 시엔프랜스'],"['채닝 테이텀', '커스틴 던스트', '벤 멘델슨', '라키스 스탠필드', '주노 템플']","['based on true story', 'fugitive', 'toy store', 'escaped prisoner', 'armed robbery', 'hiding out', 'ex-elite soldier', 'former soldier', ""mcdonald's"", 'charlotte, north carolina', 'escape from prison', 'u.s. army ranger']"
53851,The Baroness and the Butler,,"['코미디', '드라마', '로맨스']",1938-02-18,5.281,16,12.628,/806prpx0S14TH2wuyxvOffrqJgZ.jpg,['월터 랭'],"['윌리엄 파월', 'Annabella', 'Helen Westley', 'Henry Stephenson', 'Joseph Schildkraut']","['butler', 'parliament']"
63319,Belle épine,,['드라마'],2010-11-10,5.4,56,14.5629,/wYmxOoDsDM71wSVlh6KwLfo01tp.jpg,['Rebecca Zlotowski'],"['레아 세이두', '아나이스 드무스티에', 'Johan Libéreau', 'Nicolas Maury', 'Guillaume Gouix']",['woman director']
941109,더티 플레이,"셰인 블랙 감독의 액션 가득한 스릴러 영화 <더티 플레이>에서 전문 도둑이 인생 최대의 강도 사건을 벌인다. 파커는 그로필드, 젠, 그의 숙련된 일당과 함께 뉴욕 마피아가 벌인 판에 휘말리게 되고, 그들과 맞서며 거친 머리싸움을 펼친다.","['범죄', '액션', '스릴러']",2025-09-30,6.572,622,12.8635,/AnyBri87eZZ3FpvTVkJft6I7FEw.jpg,['셰인 블랙'],"['마크 월버그', '라키스 스탠필드', '로사 살라자르', '키건마이클 키', '추쿠디 이우지']","['heist', 'thief', 'insecure', 'reflective', 'wonder', 'awestruck']"
335983,베놈,진실을 위해서라면 몸을 사리지 않고 사회의 부조리를 취재하는 정의로운 열혈 기자 에디 브록. 거대 기업 라이프 파운데이션의 생체실험에 의혹을 품고 뒤를 쫓던 그는 이들의 사무실에 잠입했다가 실험실에서 외계 생물체 심비오트의 기습 공격을 받게 된다. 심비오트가 숙주의 몸과 정신을 지배할 때 능력을 발휘하는 베놈은 에디의 몸에 기생하며 갖가지 소동을 일으킨다. 한편 비밀리에 인간과 심비오트를 결합해 새로운 생명체를 만들려는 시도를 계속하던 라이프 파운데이션의 회장 드레이크 또한 심비오트의 숙주가 된다.,"['SF', '액션']",2018-09-28,6.827,17231,14.6604,/x4ojC59pYfPlAP4mmy2LSkCCuK2.jpg,['루벤 플레셔'],"['톰 하디', '미셸 윌리엄스', '리즈 아메드', 'Scott Haze', '리드 스콧']","['spacecraft', 'san francisco, california', 'superhero', 'anti hero', 'alien life-form', 'based on comic', 'aftercreditsstinger', 'duringcreditsstinger', 'business tycoon', 'symbiote', 'genetic experiment', 'venom']"
232672,블렌디드,"아내와 사별한 남자 ‘짐’(아담 샌들러)과 남편과 이혼하고 홀로 두 아들을 키우고 있는 ‘로렌’(드류 베리모어)은 소개팅에서 처음 만난다. 장소부터 음식, 대화까지 모든 게 엉망이었던 첫 만남으로 그들은 서로에 대해 최악의 첫인상을 가진 채 헤어진다. 우연한 기회로 짐과 로렌은 각자의 아이들과 함께 광활한 대자연의 아프리카로 여행을 떠나게 되고, 둘 사이에 평범하지 않은 로맨스가 싹트게 되는데…","['코미디', '로맨스']",2014-05-21,6.897,3802,12.8434,/o2YrH9jS7CAfWjETHFeL0tth79E.jpg,['Frank Coraci'],"['애덤 샌들러', '드류 배리모어', '케빈 닐런', '테리 크루즈', '웬디 매클렌던커비']","['single parent', 'baseball', 'extreme sports', 'safari', 'south africa', 'blind date', 'romcom', 'wildlife', 'wild animal', 'teenage crush', 'family vacation', 'single mother', 'divorcee', 'divorced woman', 'widower', 'single father', 'tomboy', 'death of mother', 'spring break', 'mother figure', 'father figure', 'mother son relationship', 'father daughter relationship', 'african music', 'playful', 'absent father', 'hilarious', 'enthusiastic']"
1429520,Sidelined 2: Intercepted,,"['로맨스', '코미디']",2025-11-27,6.825,97,12.8404,/sEIP1pTVXa8BJaYSuVeVG3wFN10.jpg,['Justin Wu'],"['Noah Beck', 'Siena Agudong', 'Charlie Gillespie', 'Drew Ray Tanner', '제임스 밴더비크']","['dancer', 'based on novel or book', 'college', 'sequel', 'teenage romance', 'young adult', 'college american football', 'based on web novel', 'enthusiastic', 'young adult romance']"
512200,쥬만지: 넥스트 레벨,"쥬만지 게임으로부터 가까스로 탈출해 평화로운 일상을 보내고 있었던 스펜서와 친구들. 어느 날, 스펜서는 망가져버린 쥬만지 게임 속으로 사라지고 그를 찾기 위해 친구들은 다시 위험천만한 게임 속으로 들어간다. 우연히 함께 빨려 들어간 스펜서의 할아버지 에디&마일로와 랜덤으로 선택된 새로운 아바타가 된 이들은 정글부터 설산, 사막까지 한층 진화된 예측 불가능한 게임 속에서 목숨을 건 미션을 수행하게 되는데...","['모험', '코미디', '판타지']",2019-12-04,6.9,9367,12.7077,/n7KDDIWOY5IZrGlkeizuFMZfJFl.jpg,['Jake Kasdan'],"['드웨인 존슨', '케빈 하트', '잭 블랙', '카렌 길런', '아콰피나']","['magic', 'animal attack', 'body-swap', 'adventurer', 'superhuman strength', 'duringcreditsstinger', 'kids', 'action hero', 'trapped in a game']"
615656,메가로돈 2,"전 세계에서 가장 깊은 마리아나 해구, 역사상 가장 거대하고 무자비한 포식자가 도사리는 그곳에서 강철 다이버 '조나스'(제이슨 스타뎀)가 더 맹렬하게 돌아온 '메가로돈'과 짜릿한 대결을 펼치는 액션 어드벤처","['액션', 'SF', '공포']",2023-08-02,6.377,3970,12.8217,/cbAHK6Vrt0GClMRUxH8TsgC2JqL.jpg,['벤 휘틀리'],"['제이슨 스타뎀', '오경', 'Shuya Sophia Cai', 'Page Kennedy', 'Sergio Peris-Mencheta']","['based on novel or book', 'deep sea', 'sequel', 'underwater', 'shark', 'kaiju', 'civil action', 'animal horror', 'mariana trench', 'environmental crisis', 'shark cage', 'megalodon']"
281957,레버넌트: 죽음에서 돌아온 자,"서부 개척시대 이전인 19세기 아메리카 대륙, 전설적인 모피 사냥꾼인 휴 글래스 는 아들 호크를 데리고 동료들과 함께 사냥하던 중 회색곰에게 습격 당해 사지가 찢긴다. 하지만 돈에 눈이 먼 비정한 동료 존 피츠 제럴드 는 아직 살아 있는 휴를 죽이려 하고, 아들 호크가 이에 저항하자 호크마저 죽인 채 숨이 붙어 있는 휴를 땅에 묻고 떠난다. 눈 앞에서 하나뿐인 아들의 죽음을 목격한 휴는 처절한 복수를 위해 부상 입은 몸으로 배신자 존 피츠제럴드의 뒤를 쫓아 300km가 넘는 광활하고 거친 야생에서 인간의 한계에 도전하는데...","['서부', '드라마', '모험']",2015-12-25,7.541,19314,11.6595,/8LqhLTQHb3fJn4ddZtQva03cKC.jpg,['알레한드로 곤살레스 이냐리투'],"['레오나르도 디카프리오', '톰 하디', '도널 글리슨', '윌 폴터', '포레스트 굿럭']","['rape', 'based on novel or book', 'parent child relationship', 'winter', 'child murder', 'mountain', 'grizzly bear', 'animal attack', 'wilderness', 'gore', 'native american', 'forest', 'based on true story', 'liar', 'fur trapping', 'frontier', 'remake', 'revenge', 'survival', 'murder', 'bear', 'snow', 'scalping', 'animals', 'nature', 'wild west', 'bear attack', 'indian attack', 'dead horse', 'starvation', 'shocking', '19th century', 'wolves', 'ice', 'tense', 'antagonistic', 'tragic']"
1657678,Indian Institute of Zombies,,"['코미디', '공포']",2026-05-08,0.0,0,9.7761,/zSiNbahfCoezs5LQYNtJrvczngM.jpg,"['Gaganjeet Singh', 'Alok Kumar Dwivedi']","['Jessey Lever', 'Anupriya Goenka', '모한 카푸르', 'Ranjan Raj', 'Shivani Paliwal']","['social satire', 'zombie', 'comedy horror']"
11224,신데렐라,"친절하고 상냥한 아릉다운 아가씨 신데렐라는 맘씨 나쁜 새 엄마와 시기심 많은 언니들의 구박을 받으면서도 희망을 잃지 않았다. 친구들이라고는 거스와 자크같은 생쥐뿐이지만 그들은 무슨 일이든 신데렐라를 도왔고, 왕자님의 무도회가 열리던 날에는 착한 요정이 나타나 신데렐라에게 아름다운 드레스와 호박으로 만든 마차를 준비해 주었을 때에도 말이 되어 신데렐라와 동행한다. 궁정의 무도회에 참석해서 멋진 왕자님을 만난 신데렐라. 하지만, 시계가 12시를 가리키자 마법은 풀려나고 신데렐라는 유리구두 한짝을 떨군 채 왕자님에게 인사도 못하고 도망치듯 궁전을 빠져나오는데...","['가족', '판타지', '애니메이션', '로맨스']",1950-02-22,7.049,7154,12.7734,/xJsPQJeQjnD9llyDVVlANQvWdPZ.jpg,"['Hamilton Luske', 'Clyde Geronimi', 'Wilfred Jackson']","['Ilene Woods', 'Eleanor Audley', 'Verna Felton', 'Claire Du Brey', 'Rhoda Williams']","['princess', 'based on novel or book', 'loss of loved one', 'mouse', 'ball', 'fairy', 'cartoon', 'prince', 'villain', 'musical', 'midnight', 'love', 'orphan', 'family', 'female villain', 'evil stepmother', 'stepsister', 'fairy godmother', 'cendrillon', 'whimsical']"
1424965,더 드리프트,"북극해의 빙산에 고립된 피겨 스케이터를 중심으로 펼쳐지는 생존 드라마. 빙산이 남쪽으로 떠내려가 녹기 시작하자, 피겨 스케이터는 살아남기 위해 모든 수단을 동원해야 한다.","['드라마', '스릴러']",2026-08-13,0.0,0,11.8292,/m93BKabB7Je8WQACed58BXeHNNR.jpg,['Taavi Vartia'],"['Thea Sofie Loch Næss', 'Νίκος Κουκάς', 'Mimi Roivainen', 'Jasmin Simonen']","['lost at sea', 'ice skater', 'arctic survival']"
604079,롱 워크,"""살아남고 싶다면, 멈추지 마라"" 권력이 지배하는 근미래, 국가가 주관하는 치명적인 ‘롱 워크’가 시작된다. 정해진 속도 아래로 떨어질 때마다 경고가 쌓이고, 세 번째엔 냉혹한 처벌이 따른다. 같은 길을 걷는 소년들은 서로를 경계하면서도, 끝을 알 수 없는 도로 위에서 가족의 사연과 두려움을 나누며 미묘한 연대를 만들어 간다. 점점 무거워지는 발걸음과 높아지는 긴장 속에서, 한 소년은 살아남기 위해 무엇을 버리고 무엇을 붙잡아야 하는지, 그리고 왜 끝까지 걸어야 하는지를 스스로에게 묻게 되는데...","['SF', '스릴러', '공포']",2025-09-10,6.919,1521,13.823,/pcao4x0sOh7xapvUYXBnNvxrERN.jpg,['프랜시스 로렌스'],"['쿠퍼 호프먼', '데이비드 존슨', '벤 왕', 'Tut Nyuot', '찰리 플러머']","['suicide', 'based on novel or book', 'male friendship', 'bullying', 'coming of age', 'survival', 'teenage boy', 'survival horror', 'hard', 'authoritarian regime', 'psychological horror', 'suspenseful', 'sympathetic', 'psychological breakdown', 'life‑or‑death stakes', 'forced march', 'moral despair', 'fatal competition', 'youth dystopia', 'oppressive system', 'stephen king']"
1271,300,"BC 480년, 페르시아 국왕 크세르크세스(로드리고 산토로)가 이끄는 대군이 그리스로 진군해온다. 1년 전 복종을 요구하는 페르시아 사자를 우물에 처넣었던 스파르타 국왕 레오니다스(제라드 버틀러)는 그리스 도시국가들과 연합군을 결성하려고 하지만, 신탁은 이를 허락하지 않는다. 그러나 레오니다스는 전쟁에 반대하는 의회에 등을 돌리고 300명의 정예부대와 테르모필레 협곡으로 향한다. 대를 이을 아들이 있는 자만 선발한 레오니다스는 자신이 다시는 왕비 고르고(레나 헤디) 곁으로 돌아오지 못하리라는 사실을 알고 있다.","['액션', '모험', '전쟁']",2007-03-07,7.198,14711,11.147,/rmJE35EYnJZIp8ObAK3lkiwwjfi.jpg,['잭 스나이더'],"['제라드 버틀러', '레나 헤디', '도미닉 웨스트', '데이비드 웬햄', '빈센트 레건']","['army', 'narration', 'gore', 'based on true story', 'based on comic', 'sword fight', 'massacre', 'ancient world', 'based on graphic novel', 'ancient greece', 'warrior', 'ancient warfare', 'sparta greece', '5th century bc', 'war', 'bloody death', 'sparta', 'spartans', 'battle of thermopylae', 'god king', 'battle axe']"
1688652,게리,"출장을 떠난 두 친구. 업무를 수행하며 예상치 못한 난관에 부딪힌다. 문제를 해결하고 주민들과 교감하는 과정에서 이 경험은 두 사람에게 깊은 인상을 남기고, 우정에 대한 새로운 관점을 선사한다.","['드라마', '코미디']",2026-05-05,6.387,31,12.7302,/wqT9w11asFWmp8FNGOeKyatomyk.jpg,['Christopher Storer'],"['에번 모스배크랙', '존 번설', '마린 아일랜드', '질리언 제이컵스', 'Nation Sage Henrikson']","['prequel', 'gary, indiana', 'dramedy']"
423,피아니스트,"1939년 폴란드 바르샤바, 유명한 유대계 피아니스트 블라디슬로프 스필만은 한 인기 라디오 프로그램에서 쇼팽의 야상곡을 연주하다 폭격을 당한다. 이후 유태인인 스필만과 가족들은 게토에서 생활하지만, 결국 수용소로 향하는 기차에 몸을 싣게 된다. 가족들을 죽음으로 내보내고 간신히 목숨을 구한 스필만은 허기와 추위, 고독과 공포 속에서 마지막까지 생존해 나간다. 자신을 도와주던 몇몇의 사람마저 떠나고, 자신만의 은신처에서 끈질기게 생존을 유지하는 스필만. 어둠과 추위로 가득한 폐건물 속에서 은신생활 중 스필만은 우연찮게 순찰을 돌던 독일 장교에게 발각되는데...","['드라마', '전쟁']",2002-09-17,8.375,10139,12.0403,/t7L2YDpu635qKT3ehqZxry4yvTX.jpg,['로만 폴란스키'],"['에이드리언 브로디', '토마스 크레치만', 'Frank Finlay', 'Maureen Lipman', 'Emilia Fox']","['concert', 'nazi', 'resistance', 'warsaw ghetto', 'polish resistance', 'homeland', 'holocaust (shoah)', 'hunger', 'world war ii', 'prisoner of war', 'ghetto', 'deportation', 'jew persecution', 'liberation', 'biography', 'based on true story', 'survival', 'tragedy', 'based on memoir or autobiography', 'pianist', 'poland', 'tearjerker', 'angry', 'complex']"
263115,로건,"2029년 알 수 없는 이유로 돌연변이들이 태어나지 않는 미래, 더이상 엑스맨은 없다. 갈수록 재생력이 약해져 늙고 수척해진 로건은 멕시코 국경지대 은신처에 찰스 교수를 보호 중이다. 뇌에 심각한 손상을 입은 찰스 교수는 과거를 제대로 기억하지 못하는 데다 간헐적으로 주변을 위협하는 발작까지 일으킨다. 찰스 교수와 함께 떠날 배를 사기 위해 리무진 기사로 일하며 돈을 모으는 로건. 어느 날 낯선 여인이 찾아와 돌연변이 소녀 로라를 캐나다 국경까지 데려다 달라고 부탁한다. 로건은 로라를 쫓는 기업의 경호집단을 피해 험난한 여정을 떠난다.","['액션', '드라마', 'SF']",2017-02-28,7.82,20399,12.6334,/tE6tvHXlAZ8hqM4k9ZvtWtBk4pc.jpg,['제임스 맨골드'],"['휴 잭맨', '다프네 킨', '패트릭 스튜어트', 'Elizabeth Rodriguez', '보이드 홀브룩']","['future', 'experiment', 'immortality', 'self-destruction', 'cyborg', 'dystopia', 'superhero', 'mutant', 'road trip', 'based on comic', 'sequel', 'super power', 'neo-western', 'troubled past', 'quest', 'aging superhero', 'life on the margin', 'dramatic', 'excited']"
50727,방자전,"몽룡을 따라간 청풍각에서 기생의 딸 춘향에게 한 눈에 반해 버린 몸종 방자. 도련님 또한 그녀를 눈여겨본다는 사실에 마음을 접으려 하지만, 자신을 하대하는 몽룡의 태도에 적개심으로 춘향에 대한 자신의 마음을 드러내 버린다. 춘향 역시 방자의 남자다움과 자상함에 흔들리고, 마침내 방자는 춘향을 품게 된다.  하지만, 신분 상승의 꿈을 접을 수 없는 춘향은 몽룡이 과거 시험을 위해 한양으로 떠나기 전 정인 서약을 맺고, 방자는 이를 알면서도 춘향에 대한 마음을 접지 못한다. 그러던 어느날, 장원 급제한 몽룡이 돌아와 춘향에게 더 큰 출세를 위해 모종의 거래를 제안하게 되는데…","['로맨스', '드라마', '코미디']",2010-06-02,5.671,41,12.6923,/QsXaA6s0TTM8TP28Jx4QXgaY1I.jpg,['김대우'],"['김주혁', '조여정', '류승범', '류현경', '송새벽']","['based on novel or book', 'eroticism', 'joseon dynasty (1392–1910)']"
24,킬 빌: 1부,"어느 한적한 오후, 행복한 결혼식을 앞둔 더 브라이드와 그녀의 신랑, 그리고 모든 하객들이 의문의 조직에 의해 처참하게 살해당한다. 그로부터 5년 후, 코마상태의 더 브라이드는 죽음 직전까지 갔다가 어렵게 깨어난다. 그리고 피로 얼룩진 과거가 그녀의 뇌리에 스치면서 서서히 복수의 리스트를 작성하기 시작한다. 그녀는 전세계적으로 악명높은 살인조직 데들리 바이퍼의 일원이었고, 조직의 보스인 빌을 포함한 5명의 일원이 새로운 삶을 앞둔 그녀를 처참하게 무너뜨렸음이 밝혀지자, 그녀는 텍사스, 멕시코, 일본을 방문하며 가장 잔인한 복수를 실행하게 되는데...","['액션', '범죄']",2003-10-10,7.973,18939,12.692,/lH82lk837fACeVZUmqHH0UiEeWL.jpg,['쿠엔틴 타란티노'],"['우마 서먼', '루시 리우', '비비카 A. 폭스', '대릴 해나', '데이비드 캐러딘']","['martial arts', 'japan', 'kung fu', 'sword', 'yakuza', 'sword fight', 'revenge', 'vigilante', 'female yakuza', 'samurai sword', 'retribution', 'dreary']"
436270,블랙 아담,"기원전 가장 번성하고 위대한 고대 국가였지만 현재는 국제 군사 조직 인터갱의 독재 국가로 전락한 칸다크. 인터갱의 눈을 피해 고대 유물을 찾던 아드리아나는 우연히 5000년 동안 잠들어 있던 블랙 아담을 깨우게 된다.  엄청난 괴력과 스피드, 방탄 능력과 자유자재의 고공비행, 번개를 쏘는 능력까지. 온몸이 무기인 블랙 아담은 자신의 앞을 막아서는 인터갱들을 모조리 쓸어버리고 칸다크 국민들은 이에 열광한다. 한편, 그의 폭주를 막기 위해 호크맨, 닥터 페이트, 아톰 스매셔, 사이클론으로 구성된 히어로 군단 저스티스 소사이어티가 칸다크에 나타나는데...","['액션', '모험', 'SF']",2022-10-19,6.806,7013,12.676,/mEdMHGy1FfCUc7PskFO0tibm8jp.jpg,['Jaume Collet-Serra'],"['드웨인 존슨', '알디스 호지', '노아 센티네오', '세라 샤히', '퀸테사 스윈델']","['lightning', 'superhero', 'anti hero', 'based on comic', 'demon', 'superhero team', 'duringcreditsstinger', 'dc extended universe (dceu)', 'egotistical']"
36557,007 카지노 로얄,"MI6의 평범한 요원이던 제임스 본드. 체코에서의 암살 임무를 마치고 007로 승격된 그에게 첫번째 임무가 주어진다. 국제 테러조직의 자금줄로 알려진 수수께끼의 인물 르쉬프의 배후를 밝혀내는 것. 마다가스카에서 작전을 수행하던 007은 르쉬프가 몬테카를로의 카지노 로얄에서 무제한 배팅이 가능한 홀뎀 포커를 통해 테러자금을 모으려는 음모를 알아낸다. MI6의 상관 M은 제임스 본드의 위장 잠입과 자금 관리를 위해 베스퍼 린드를 파견하고, 서로의 능력을 의심하던 두 사람 사이에는 팽팽한 긴장감이 감돌지만 테러조직의 위협을 함께 겪으며 차츰 애틋한 연인관계로 발전한다.","['모험', '액션', '스릴러']",2006-11-14,7.57,11681,14.0238,/2e9maVDTkHXjEB3Bk1oBvZ5Xs0M.jpg,['마틴 캠벨'],"['다니엘 크레이그', '에바 그린', '매즈 미켈슨', '주디 덴치', '제프리 라이트']","['banker', 'casino', 'based on novel or book', 'poker', 'italy', 'spy', 'money', 'torture', 'terrorism', 'mi6', 'british secret service', 'montenegro', 'james bond', 'dramatic', 'suspenseful', 'thriller', 'action', 'adventure', 'earnest', '007']"
748783,가필드 더 무비,"세상귀찮 집냥이, 바쁘고 험난한 세상에 던져졌다! 집사 ‘존’과 반려견 ‘오디’를 기르며 평화로운 나날을 보내던 집냥이 ‘가필드’. 어느 날, 험악한 길냥이 무리에게 납치당해 냉혹한 거리로 던져진다. 돌봐주는 집사가 없는 집 밖 세상은 너무나도 정신없게 돌아가고 길에서 우연히 다시 만난 아빠 길냥이 ‘빅’은 오히려 ‘가필드’를 위기에 빠지게 하는데… 험난한 세상, 살아남아야 한다!","['가족', '코미디', '모험', '애니메이션']",2024-04-30,6.987,1441,12.5974,/8tmtj4WIJEYVXxlrDcO6SqQN0Vz.jpg,['Mark Dindal'],"['크리스 프랫', '사무엘 L. 잭슨', '해나 워딩엄', '빙 레임스', '니콜라스 홀트']","['friendship', 'cat', 'villain', 'based on comic', 'lasagna', 'computer animation', 'based on cartoon', 'food', 'dog', 'female villain', 'aftercreditsstinger', 'father son relationship', 'adaptation']"
